year,snapshot_timestamp,scope,tile_row,tile_column,subdivision_depth,subdivision_id,bbox,feature_count,source,timestamp,filter,endpoint_name,endpoint,documentation,attribution,server_generator,duplicate_tile_features_removed,unsupported_or_empty_geometries,raw_cache_directory,reuses_step23a_cache
2019,2019-06-30T00:00:00Z,combined_unique_ways,,,,,union_of_16_tiles,101124,deduplicated_by_osm_id,2019-06-30T00:00:00Z,"way[""highway""]",multiple_or_cached,https://maps.mail.ru/osm/tools/overpass/api/interpreter;https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,© OpenStreetMap contributors,,0.0,0.0,data\raw\step23b_osm_history\2019,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,0.0,0.0,0.0,root,"113.8289055,22.1747591,113.9720838,22.2781272",1371,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,0.0,1.0,0.0,root,"113.9720838,22.1747591,114.1152621,22.2781272",1168,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,0.0,2.0,0.0,root,"114.1152621,22.1747591,114.2584404,22.2781272",7667,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,0.0,3.0,0.0,root,"114.2584404,22.1747591,114.4016187,22.2781272",190,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,1.0,0.0,0.0,root,"113.8289055,22.2781272,113.9720838,22.3814954",4161,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,1.0,1.0,0.0,root,"113.9720838,22.2781272,114.1152621,22.3814954",7375,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,1.0,2.0,0.0,root,"114.1152621,22.2781272,114.2584404,22.3814954",36826,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,1.0,3.0,0.0,root,"114.2584404,22.2781272,114.4016187,22.3814954",3266,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,2.0,0.0,0.0,root,"113.8289055,22.3814954,113.9720838,22.4848635",2120,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,2.0,1.0,0.0,root,"113.9720838,22.3814954,114.1152621,22.4848635",12017,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,2.0,2.0,0.0,root,"114.1152621,22.3814954,114.2584404,22.4848635",17005,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",openstreetmap_main,https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,2.0,3.0,0.0,root,"114.2584404,22.3814954,114.4016187,22.4848635",1509,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,3.0,0.0,0.0,root,"113.8289055,22.4848635,113.9720838,22.5882316",10123,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",openstreetmap_main,https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,3.0,1.0,0.0,root,"113.9720838,22.4848635,114.1152621,22.5882316",8785,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,3.0,2.0,0.0,root,"114.1152621,22.4848635,114.2584404,22.5882316",8825,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,tile_or_subtile,3.0,3.0,0.0,root,"114.2584404,22.4848635,114.4016187,22.5882316",299,downloaded,2020-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,combined_unique_features,,,,,union_of_16_tiles,121374,deduplicated_by_osm_id,2020-06-30T00:00:00Z,"way[""highway""]",multiple_or_cached,https://maps.mail.ru/osm/tools/overpass/api/interpreter;https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,© OpenStreetMap contributors,,1333.0,,data\raw\step23b_osm_history\2020,False
2020,2020-06-30T00:00:00Z,combined_unique_ways,,,,,union_of_16_tiles,121374,deduplicated_by_osm_id,2020-06-30T00:00:00Z,"way[""highway""]",multiple_or_cached,https://maps.mail.ru/osm/tools/overpass/api/interpreter;https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,© OpenStreetMap contributors,,0.0,0.0,data\raw\step23b_osm_history\2020,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,0.0,0.0,0.0,root,"113.8289055,22.1747591,113.9720838,22.2781272",1463,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,0.0,1.0,0.0,root,"113.9720838,22.1747591,114.1152621,22.2781272",1230,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,0.0,2.0,0.0,root,"114.1152621,22.1747591,114.2584404,22.2781272",9111,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,0.0,3.0,0.0,root,"114.2584404,22.1747591,114.4016187,22.2781272",198,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,1.0,0.0,0.0,root,"113.8289055,22.2781272,113.9720838,22.3814954",4562,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,1.0,1.0,0.0,root,"113.9720838,22.2781272,114.1152621,22.3814954",8454,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,1.0,2.0,0.0,root,"114.1152621,22.2781272,114.2584404,22.3814954",43062,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,1.0,3.0,0.0,root,"114.2584404,22.2781272,114.4016187,22.3814954",3522,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,2.0,0.0,0.0,root,"113.8289055,22.3814954,113.9720838,22.4848635",2383,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,2.0,1.0,0.0,root,"113.9720838,22.3814954,114.1152621,22.4848635",14216,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,2.0,2.0,0.0,root,"114.1152621,22.3814954,114.2584404,22.4848635",18116,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,2.0,3.0,0.0,root,"114.2584404,22.3814954,114.4016187,22.4848635",1632,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,3.0,0.0,0.0,root,"113.8289055,22.4848635,113.9720838,22.5882316",11473,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,3.0,1.0,0.0,root,"113.9720838,22.4848635,114.1152621,22.5882316",10791,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,3.0,2.0,0.0,root,"114.1152621,22.4848635,114.2584404,22.5882316",10044,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,tile_or_subtile,3.0,3.0,0.0,root,"114.2584404,22.4848635,114.4016187,22.5882316",331,downloaded,2021-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,combined_unique_features,,,,,union_of_16_tiles,139185,deduplicated_by_osm_id,2021-06-30T00:00:00Z,"way[""highway""]",multiple_or_cached,https://maps.mail.ru/osm/tools/overpass/api/interpreter;https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,© OpenStreetMap contributors,,1403.0,,data\raw\step23b_osm_history\2021,False
2021,2021-06-30T00:00:00Z,combined_unique_ways,,,,,union_of_16_tiles,139185,deduplicated_by_osm_id,2021-06-30T00:00:00Z,"way[""highway""]",multiple_or_cached,https://maps.mail.ru/osm/tools/overpass/api/interpreter;https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,© OpenStreetMap contributors,,0.0,0.0,data\raw\step23b_osm_history\2021,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,0.0,0.0,0.0,root,"113.8289055,22.1747591,113.9720838,22.2781272",1582,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,0.0,1.0,0.0,root,"113.9720838,22.1747591,114.1152621,22.2781272",1306,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,0.0,2.0,0.0,root,"114.1152621,22.1747591,114.2584404,22.2781272",9937,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,0.0,3.0,0.0,root,"114.2584404,22.1747591,114.4016187,22.2781272",231,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,1.0,0.0,0.0,root,"113.8289055,22.2781272,113.9720838,22.3814954",4875,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",openstreetmap_main,https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,1.0,1.0,0.0,root,"113.9720838,22.2781272,114.1152621,22.3814954",9670,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,1.0,2.0,0.0,root,"114.1152621,22.2781272,114.2584404,22.3814954",49617,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,1.0,3.0,0.0,root,"114.2584404,22.2781272,114.4016187,22.3814954",3965,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,2.0,0.0,0.0,root,"113.8289055,22.3814954,113.9720838,22.4848635",2664,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,2.0,1.0,0.0,root,"113.9720838,22.3814954,114.1152621,22.4848635",17089,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,2.0,2.0,0.0,root,"114.1152621,22.3814954,114.2584404,22.4848635",19786,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,2.0,3.0,0.0,root,"114.2584404,22.3814954,114.4016187,22.4848635",1711,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,3.0,0.0,0.0,root,"113.8289055,22.4848635,113.9720838,22.5882316",12731,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,3.0,1.0,0.0,root,"113.9720838,22.4848635,114.1152621,22.5882316",12665,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,3.0,2.0,0.0,root,"114.1152621,22.4848635,114.2584404,22.5882316",10747,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,tile_or_subtile,3.0,3.0,0.0,root,"114.2584404,22.4848635,114.4016187,22.5882316",353,downloaded,2022-06-30T00:00:00Z,"way[""highway""]",vk_maps,https://maps.mail.ru/osm/tools/overpass/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.4 2390de5a,,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,combined_unique_features,,,,,union_of_16_tiles,157440,deduplicated_by_osm_id,2022-06-30T00:00:00Z,"way[""highway""]",multiple_or_cached,https://maps.mail.ru/osm/tools/overpass/api/interpreter;https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,© OpenStreetMap contributors,,1489.0,,data\raw\step23b_osm_history\2022,False
2022,2022-06-30T00:00:00Z,combined_unique_ways,,,,,union_of_16_tiles,157440,deduplicated_by_osm_id,2022-06-30T00:00:00Z,"way[""highway""]",multiple_or_cached,https://maps.mail.ru/osm/tools/overpass/api/interpreter;https://overpass-api.de/api/interpreter,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,© OpenStreetMap contributors,,0.0,0.0,data\raw\step23b_osm_history\2022,False
2023,2023-06-30T00:00:00Z,tile_or_subtile,0.0,0.0,0.0,root,"113.8289055,22.1747591,113.9720838,22.2781272",1622,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,tile_or_subtile,0.0,1.0,0.0,root,"113.9720838,22.1747591,114.1152621,22.2781272",1335,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23a_osm_2023,True
2023,2023-06-30T00:00:00Z,tile_or_subtile,0.0,2.0,0.0,root,"114.1152621,22.1747591,114.2584404,22.2781272",10622,cached,2023-06-30T00:00:00Z,"way[""highway""]",cached_previous_download,not_requeried,https://wiki.openstreetmap.org/wiki/Overpass_API/Overpass_QL#Date,The data included in this document is from www.openstreetmap.org. The data is made available under ODbL.,Overpass API 0.7.62.11 87bfad18,,,data\raw\step23a_osm_2023,True
